NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
150,서울특별시 성북구 석관동,332-381,0332,0381,스카이빌2차,월세,28.0000,202608,31,"2,000",120,4,2022,돌곶이로9길 7,202609~202808,갱신,-,"22,000",0,연립다세대
151,서울특별시 용산구 원효로3가,149-1,0149,0001,성심빌라,전세,48.4900,202608,31,"27,000",0,5,2005,원효로35길 21-9,202609~202809,갱신,-,"22,000",0,연립다세대
152,서울특별시 마포구 염리동,9-87,0009,0087,골드하우스,전세,17.1000,202608,31,"15,000",0,2,2021,대흥로30길 36-36,202610~202810,신규,-,,,연립다세대
153,서울특별시 광진구 자양동,687-23,0687,0023,태영빌라,월세,32.0100,202608,31,"10,000",47,5,2007,뚝섬로62길 33-9,202609~202809,갱신,사용,"10,000",45,연립다세대
154,서울특별시 광진구 자양동,683-19,0683,0019,강변리치빌,월세,66.4800,202608,31,"25,000",40,3,2009,뚝섬로 710-8,202611~202811,신규,-,,,연립다세대
155,서울특별시 광진구 자양동,643-3,0643,0003,리시안,전세,21.2800,202608,31,"18,000",0,5,2016,뚝섬로52마길 40,202610~202809,갱신,사용,"18,000",0,연립다세대
156,서울특별시 광진구 자양동,624,0624,0000,향기빌리지,전세,29.0400,202608,31,"28,000",0,2,2019,자양로13가길 8,202610~202810,신규,-,,,연립다세대
157,서울특별시 광진구 자양동,58-5,0058,0005,리베르떼자양,전세,29.9700,202608,31,"28,000",0,2,2020,능동로3라길 12,202610~202810,신규,-,,,연립다세대
158,서울특별시 광진구 자양동,16-39,0016,0039,(16-39),전세,20.9800,202608,31,"30,000",0,4,2026,아차산로22길 17-6,202609~202809,신규,-,,,연립다세대
159,서울특별시 동대문구 청량리동,19-8,0019,0008,선향빌라,월세,92.2600,202608,31,"1,500",53,2,2004,왕산로53길 16-1,202609~202809,갱신,-,"1,500",47,연립다세대
160,서울특별시 금천구 시흥동,841-16,0841,0016,리트리움,전세,28.8900,202608,31,"21,000",0,4,2018,독산로 77,202609~202701,갱신,-,"21,000",0,연립다세대
161,서울특별시 영등포구 신길동,73-3,0073,0003,리버파크뷰여의도l,월세,26.3700,202608,31,"30,000",10,3,2026,영등포로86가길 15,202610~202810,신규,-,,,연립다세대
162,서울특별시 영등포구 신길동,73-3,0073,0003,리버파크뷰여의도l,전세,26.3700,202608,31,"32,000",0,3,2026,영등포로86가길 15,202610~202810,신규,-,,,연립다세대
163,서울특별시 금천구 시흥동,910-16,0910,0016,노벨리온A,월세,27.5600,202608,31,"1,000",110,2,2023,독산로10길 39,202609~202809,신규,-,,,연립다세대
164,서울특별시 은평구 녹번동,35-74,0035,0074,부강네스코,월세,25.7400,202608,31,"2,500",75,4,2008,통일로53길 12-1,202609~202809,갱신,사용,"2,500",70,연립다세대
165,서울특별시 성북구 석관동,332-111,0332,0111,스카이빌,월세,21.8700,202608,31,"12,000",6,5,2021,돌곶이로15길 22-3,202609~202809,신규,-,,,연립다세대
166,서울특별시 은평구 녹번동,42-17,0042,0017,삼우에이스빌,전세,26.6000,202608,31,"27,300",0,6,2024,통일로 625-5,202609~202709,신규,-,,,연립다세대
167,서울특별시 양천구 신월동,964-6,0964,0006,두산주택2동,월세,37.1400,202608,31,100,37,-1,1987,남부순환로70길 12-14,202609~202809,신규,-,,,연립다세대
168,서울특별시 영등포구 신길동,355-352,0355,0352,라움리츠빌,전세,24.9200,202608,31,"24,000",0,3,2026,도림로104길 5,202609~202809,신규,-,,,연립다세대
169,서울특별시 영등포구 신길동,98-15,0098,0015,H.Y.빌딩,월세,12.3500,202608,31,"1,000",60,12,2014,영등포로 363,202608~202708,신규,-,,,연립다세대
170,서울특별시 마포구 신수동,313-2,0313,0002,우정쉐르빌,전세,27.5800,202608,31,"28,200",0,4,2019,토정로15길 32,202608~202807,신규,-,,,연립다세대
171,서울특별시 마포구 망원동,433-18,0433,0018,(433-18),월세,33.2700,202608,31,"2,000",70,-1,1990,방울내로6길 5-1,202609~202809,신규,-,,,연립다세대
172,서울특별시 마포구 망원동,414-55,0414,0055,부선빌라(414-55),전세,43.0500,202608,31,"17,088",0,3,2010,포은로8길 9-5,202608~202808,갱신,-,"16,275",0,연립다세대
173,서울특별시 마포구 망원동,465-27,0465,0027,성우리치빌,전세,23.9900,202608,31,"29,000",0,3,2023,방울내로9안길 68-3,202609~202809,갱신,사용,"28,000",0,연립다세대
174,서울특별시 영등포구 신길동,440-11,0440,0011,신풍리치빌(440-11),월세,51.3400,202608,31,"18,000",10,4,2003,신길로13길 12,202610~202810,신규,-,,,연립다세대
175,서울특별시 은평구 역촌동,43-62,0043,0062,동인에버빌(43-62),월세,29.9000,202608,31,"20,000",10,8,2017,진흥로 21-10,202609~202809,신규,-,,,연립다세대
176,서울특별시 종로구 구기동,132-8,0132,0008,힐탑빌라,월세,77.6600,202608,31,"5,000",150,1,1989,진흥로21길 13,202609~202709,신규,-,,,연립다세대
177,서울특별시 양천구 신월동,964-6,0964,0006,두산주택2동,월세,37.1400,202608,31,100,37,-1,1987,남부순환로70길 12-14,202609~202809,신규,-,,,연립다세대
178,서울특별시 광진구 광장동,264-1,0264,0001,유천빌라,전세,143.2500,202608,31,"60,000",0,3,1984,광장로 63,202608~202808,신규,-,,,연립다세대
179,서울특별시 금천구 시흥동,863-7,0863,0007,빌라드림,전세,46.8000,202608,31,"30,000",0,2,2024,독산로45길 18,202610~202810,신규,-,,,연립다세대
180,서울특별시 강남구 대치동,917-12,0917,0012,새롬하이빌,월세,54.3800,202608,31,"16,000",3,3,2002,역삼로74길 24-1,202610~202810,갱신,-,"16,000",0,연립다세대
181,서울특별시 강남구 대치동,896-20,0896,0020,동호빌,월세,33.6800,202608,31,300,102,3,2002,역삼로67길 32,202609~202612,신규,-,,,연립다세대
182,서울특별시 성북구 보문동1가,3-1,0003,0001,송학누리안,월세,55.7600,202608,31,"4,906",75,3,2021,고려대로1길 58,202610~202809,갱신,-,"3,619",74,연립다세대
183,서울특별시 광진구 중곡동,162-27,0162,0027,참사랑캐슬,월세,24.1100,202608,31,"5,000",99,4,2019,긴고랑로14길 47,202609~202809,갱신,사용,"5,000",94,연립다세대
184,서울특별시 광진구 중곡동,138-29,0138,0029,로뎀하우스,월세,29.7100,202608,31,"25,326",14,2,2019,용마산로3길 102,202611~202811,신규,-,,,연립다세대
185,서울특별시 광진구 중곡동,220-71,0220,0071,(220-71),전세,29.7100,202608,31,"23,000",0,2,2017,능동로51길 25-8,202610~202810,신규,-,,,연립다세대
186,서울특별시 광진구 중곡동,148-6,0148,0006,(148-6),월세,31.4800,202608,31,"22,150",9,2,2013,용마산로8가길 38-15,202609~202809,갱신,-,"21,000",9,연립다세대
187,서울특별시 광진구 중곡동,601-6,0601,0006,화이트캐슬,전세,42.3200,202608,31,"27,000",0,1,2012,용마산로34길 23,202610~202810,신규,-,,,연립다세대
188,서울특별시 강동구 암사동,490-15,0490,0015,(490-15),월세,30.6700,202608,31,"17,380",3,3,2013,상암로 79-12,202610~202810,갱신,사용,"17,380",0,연립다세대
189,서울특별시 강동구 암사동,490-15,0490,0015,(490-15),월세,30.6700,202608,31,"17,380",3,3,2013,상암로 79-12,202610~202810,갱신,사용,"17,380",0,연립다세대
190,서울특별시 강동구 암사동,494-27,0494,0027,금성팰리스,월세,15.3000,202608,31,"10,000",14,4,2013,올림픽로98길 45,202610~202810,신규,-,,,연립다세대
191,서울특별시 강남구 일원동,656-15,0656,0015,다세대,월세,78.1200,202608,31,"51,000",52,4,2005,일원로5길 53,202609~202809,갱신,-,"48,000",52,연립다세대
192,서울특별시 동대문구 제기동,842-1,0842,0001,후암주택,월세,29.9900,202608,31,"2,000",55,5,2017,고산자로44길 15,202608~202808,신규,-,,,연립다세대
193,서울특별시 동작구 사당동,235-63,0235,0063,엠펠리스,월세,52.1300,202608,31,"10,000",120,2,2020,솔밭로 70,202610~202810,신규,-,,,연립다세대
194,서울특별시 동작구 사당동,1038-4,1038,0004,세왕맨션,전세,72.2000,202608,31,"1,000",0,3,2000,사당로26길 115,202608~202808,신규,-,,,연립다세대
195,서울특별시 동작구 사당동,427-28,0427,0028,선일아트빌라,전세,58.0500,202608,31,"29,000",0,1,1991,사당로22나길 9,202610~202810,신규,-,,,연립다세대
196,서울특별시 동작구 사당동,316-86,0316,0086,진영아트빌,전세,55.2100,202608,31,"25,000",0,-1,2002,사당로20다길 5,202611~202811,갱신,-,"23,000",0,연립다세대
197,서울특별시 동작구 사당동,278,0278,0000,진영아트빌나동,월세,63.1000,202608,31,"1,000",100,3,2003,사당로16다길 27-1,202608~202808,신규,-,,,연립다세대
198,서울특별시 관악구 신림동,533-14,0533,0014,J헤븐빌,월세,12.0700,202608,31,"1,000",52,2,2015,조원로21길 5,202608~202808,신규,-,,,연립다세대
199,서울특별시 관악구 신림동,547-22,0547,0022,엘시티,월세,19.2000,202608,31,"2,000",75,3,2013,조원로14길 13,202609~202809,신규,-,,,연립다세대
200,서울특별시 성동구 하왕십리동,970-26,0970,0026,아르테성동,전세,27.9000,202608,31,"29,000",0,2,2025,무학봉23길 5-1,202610~202810,신규,-,,,연립다세대
201,서울특별시 강동구 천호동,53-8,0053,0008,(53-8),월세,53.9600,202608,31,"20,000",12,2,2002,천중로39길 19-8,202609~202809,갱신,-,"20,000",8,연립다세대
202,서울특별시 송파구 마천동,362-6,0362,0006,(362-6),전세,84.2000,202608,31,"30,000",0,1,1980,성내천로43다길 4,202608~202808,신규,-,,,연립다세대
203,서울특별시 강동구 성내동,543-14,0543,0014,엘리시아314,전세,25.5600,202608,31,"17,850",0,3,2011,성내로13길 12-7,202609~202809,갱신,-,"17,000",0,연립다세대
204,서울특별시 송파구 잠실동,247-7,0247,0007,(247-7),월세,32.6700,202608,31,"7,409",18,2,2020,백제고분로19길 12-11,202609~202808,갱신,-,"7,409",18,연립다세대
205,서울특별시 은평구 불광동,329-7,0329,0007,행복공간,전세,39.1300,202608,31,"26,300",0,5,2013,통일로72길 30-10,202608~202610,신규,-,,,연립다세대
206,서울특별시 관악구 신림동,98-361,0098,0361,동신2차,월세,46.5300,202608,31,500,45,3,1991,복은12길 8,202609~202808,신규,-,,,연립다세대
207,서울특별시 송파구 잠실동,247-7,0247,0007,(247-7),월세,32.6700,202608,31,"7,409",18,2,2020,백제고분로19길 12-11,202609~202808,갱신,-,"7,409",18,연립다세대
208,서울특별시 성북구 석관동,332-111,0332,0111,스카이빌,월세,21.8700,202608,31,"12,000",6,5,2021,돌곶이로15길 22-3,202609~202809,신규,-,,,연립다세대
209,서울특별시 중구 예장동,1-170,0001,0170,엔파크빌,월세,29.8200,202608,31,"23,400",10,1,2018,필동로8길 35,202610~202810,신규,-,,,연립다세대
210,서울특별시 성북구 석관동,92-2,0092,0002,시온스타빌,월세,50.3200,202608,31,"24,186",25,3,2021,한천로 518,202610~202809,갱신,-,"23,035",24,연립다세대
211,서울특별시 강동구 명일동,126,0126,0000,RAUM126,전세,29.4000,202608,31,"25,000",0,2,2026,동남로65길 16-6,202608~202808,신규,-,,,연립다세대
212,서울특별시 중랑구 면목동,1195-1,1195,0001,성진듀얼팰리스,월세,25.2900,202608,31,"18,500",15,7,2016,겸재로44길 22,202609~202809,갱신,-,"20,000",6,연립다세대
213,서울특별시 중랑구 면목동,1169-1,1169,0001,월디움면목102동,월세,35.3500,202608,31,"31,700",21,11,2024,겸재로42길 20,202610~202810,신규,-,,,연립다세대
214,서울특별시 관악구 신림동,92-200,0092,0200,제일빌라(92-200),전세,30.9200,202608,31,"11,000",0,1,1991,신림로44다길 12,202608~202808,신규,-,,,연립다세대
215,서울특별시 마포구 서교동,449-21,0449,0021,동궁빌라,월세,30.3100,202608,31,"18,000",40,4,2012,동교로19길 52,202610~202810,신규,-,,,연립다세대
216,서울특별시 마포구 연남동,255-4,0255,0004,그레이스빌,월세,41.1900,202608,31,"17,000",46,4,2002,성미산로32길 37,202609~202809,신규,-,,,연립다세대
217,서울특별시 마포구 연남동,229-17,0229,0017,정House,월세,18.8800,202608,31,500,52,3,2012,동교로47길 12,202608~202808,신규,-,,,연립다세대
218,서울특별시 광진구 구의동,60-67,0060,0067,60-67,월세,29.9900,202608,31,"10,000",85,3,2016,자양로42길 32,202610~202810,신규,-,,,연립다세대
219,서울특별시 은평구 불광동,604-6,0604,0006,미르라이프(604-6),월세,25.0300,202608,31,"17,860",5,4,2014,진흥로15길 22-18,202609~202809,갱신,-,"17,860",2,연립다세대
220,서울특별시 마포구 연남동,361-10,0361,0010,라센트라연남,월세,30.0000,202608,31,"4,000",160,4,2022,연남로 76,202608~202808,신규,-,,,연립다세대
221,서울특별시 은평구 응암동,592-40,0592,0040,(592-40),월세,27.3600,202608,31,"3,150",44,2,2012,응암로9길 20-8,202608~202808,갱신,사용,"3,000",42,연립다세대
222,서울특별시 은평구 증산동,산10-22,0010,0022,한신빌라,전세,48.9600,202608,31,"13,000",0,1,1989,증산로9길 36-5,202609~202809,갱신,-,"13,000",0,연립다세대
223,서울특별시 양천구 목동,산528-29,0528,0029,어반528,전세,29.9600,202608,31,"26,000",0,2,2026,목동중앙북로14길 14,202611~202811,신규,-,,,연립다세대
224,서울특별시 양천구 목동,796-20,0796,0020,남성아트빌,전세,39.8800,202608,31,"21,600",0,2,2015,목동중앙서로8길 20-8,202608~202808,신규,-,,,연립다세대
225,서울특별시 양천구 목동,622-2,0622,0002,목동거산풀하우스-2,월세,21.8400,202608,31,"5,000",44,5,2013,목동중앙북로4길 26,202609~202709,신규,-,,,연립다세대
226,서울특별시 양천구 목동,803-8,0803,0008,J'SVille,전세,59.5500,202608,31,"26,195",0,3,2012,목동중앙로1길 15-10,202610~202810,갱신,-,"24,948",0,연립다세대
227,서울특별시 은평구 응암동,97-42,0097,0042,천지인빌A,전세,66.3600,202608,31,"24,800",0,3,2009,은평로12길 13-9,202611~202811,신규,-,,,연립다세대
228,서울특별시 은평구 응암동,749-25,0749,0025,(749-25),전세,82.8100,202608,31,"25,000",0,2,1988,응암로12길 23-16,202609~202809,신규,-,,,연립다세대
229,서울특별시 송파구 잠실동,321-6,0321,0006,화인빌,전세,29.7900,202608,31,"24,000",0,4,2007,백제고분로18길 16-7,202609~202809,신규,-,,,연립다세대
230,서울특별시 송파구 잠실동,225-4,0225,0004,라일락빌(225-4),월세,57.5400,202608,31,"4,410",105,2,2004,백제고분로13길 1-1,202609~202809,갱신,-,"4,200",100,연립다세대
231,서울특별시 동대문구 답십리동,250-3,0250,0003,리베르떼청량리1차,전세,24.6800,202608,31,"22,800",0,3,2022,전농로 75-10,202609~202809,신규,-,,,연립다세대
232,서울특별시 동작구 상도동,17-59,0017,0059,용선아트빌,월세,19.3600,202608,31,"1,000",65,4,2013,만양로2길 4,202609~202809,신규,-,,,연립다세대
233,서울특별시 강동구 고덕동,507-4,0507,0004,(507-4),전세,30.3600,202608,31,"10,000",0,1,1986,동남로85길 41,202610~202810,신규,-,,,연립다세대
234,서울특별시 강동구 고덕동,163-3,0163,0003,이노빌,전세,28.5700,202608,31,"24,600",0,4,2020,아리수로82길 5-7,202609~202809,갱신,-,"24,600",0,연립다세대
235,서울특별시 양천구 목동,785-17,0785,0017,다나네스트빌(785-17),월세,53.2300,202608,31,"5,000",80,3,2008,목동중앙서로7나길 12-16,202611~202811,신규,-,,,연립다세대
236,서울특별시 강남구 삼성동,10-13,0010,0013,도진빌(10-13),월세,40.4800,202608,31,"1,500",132,2,2018,선릉로126길 14-12,202608~202702,갱신,-,"1,000",134,연립다세대
237,서울특별시 강남구 삼성동,124-5,0124,0005,앤썸하우스,월세,74.9700,202608,31,0,280,2,2003,테헤란로77길 53,202609~202708,갱신,-,0,270,연립다세대
238,서울특별시 성북구 장위동,231-299,0231,0299,경원빌라,전세,30.4200,202608,31,"15,000",0,2,1995,장위로16길 56,202609~202809,신규,-,,,연립다세대
239,서울특별시 서초구 양재동,18-10,0018,0010,영동빌라,전세,113.4000,202608,31,"52,500",0,2,1984,바우뫼로39길 52,202609~202809,갱신,사용,"50,000",0,연립다세대
240,서울특별시 서초구 양재동,257-8,0257,0008,다비치스위트홈,월세,20.6800,202608,31,"4,000",57,2,2012,언남9길 24,202608~202808,신규,-,,,연립다세대
241,서울특별시 서초구 양재동,65-1,0065,0001,아이리스양재,전세,27.8600,202608,31,"35,000",0,5,2018,강남대로27길 15-14,202609~202809,갱신,사용,"35,000",0,연립다세대
242,서울특별시 관악구 신림동,10-357,0010,0357,(10-357),월세,49.3000,202608,31,32,193,3,1991,남부순환로184길 12,202608~202612,신규,-,,,연립다세대
243,서울특별시 동작구 상도동,259-61,0259,0061,푸른숲하우스,월세,29.8400,202608,31,"13,500",32,4,2015,성대로 58-11,202610~202810,갱신,사용,"13,500",28,연립다세대
244,서울특별시 동작구 상도동,202-180,0202,0180,이에스하임6차,전세,27.6000,202608,31,"25,000",0,3,2017,성대로31길 7,202609~202809,갱신,사용,"24,400",0,연립다세대
245,서울특별시 동작구 상도동,244-29,0244,0029,다인캐슬2차,전세,36.7800,202608,31,"47,700",0,6,2019,성대로17길 49,202609~202809,갱신,-,"47,700",0,연립다세대
246,서울특별시 마포구 성산동,255-8,0255,0008,(255-8),월세,36.5400,202608,31,"10,000",15,-1,1990,성미산로3가길 12,202611~202811,갱신,-,"10,000",0,연립다세대
247,서울특별시 마포구 성산동,608-5,0608,0005,성산아르떼,전세,22.5300,202608,31,"22,500",0,3,2026,성미산로13길 106,202610~202810,신규,-,,,연립다세대
248,서울특별시 서초구 양재동,65-1,0065,0001,아이리스양재,전세,39.5100,202608,31,"55,000",0,5,2018,강남대로27길 15-14,202611~202811,신규,-,,,연립다세대
249,서울특별시 서초구 양재동,333-21,0333,0021,서원빌다동,월세,33.2100,202608,31,"7,010",49,3,2021,강남대로10길 83,202610~202809,갱신,-,"1,099",83,연립다세대
