동네,시군구,번지,건물명,위도,경도,전월세구분,전용면적(㎡),층,보증금(만원),월세금(만원),건축년도
역삼,서울특별시 강남구 역삼동,690-10,(690-10),37.49988,127.03856,월세,34.8100,2,"1,000",125,2013
역삼,서울특별시 강남구 역삼동,703-6,케이타워역삼오피스텔,37.49988,127.03856,월세,16.9400,3,"1,000",90,2014
역삼,서울특별시 강남구 역삼동,774-40,역삼더하임,37.49988,127.03856,월세,24.9900,4,"30,000",48,2020
홍대,서울특별시 마포구 서교동,467-4,(467-4),37.5550711,126.9238244,월세,25.3900,3,"1,000",52,2002
길음,서울특별시 성북구 길음동,1218,1218-0,37.6085308,127.0201946,전세,18.3300,4,"8,900",0,2007
성수,서울특별시 성동구 성수동1가,16-46,미성아트빌D,37.5435,127.03742,전세,43.4400,4,"39,000",0,2003
성수,서울특별시 성동구 성수동1가,330-1,(330-1),37.5435,127.03742,월세,21.1700,2,"1,000",45,2006
성수,서울특별시 성동구 성수동1가,301,리버그린,37.5435,127.03742,월세,67.2200,3,"5,500",150,2006
홍대,서울특별시 마포구 서교동,380-8,사이언스밸리,37.5550711,126.9238244,월세,29.9700,2,"27,000",5,2012
왕십리,서울특별시 성동구 행당동,1-36,(1-36),37.55783,127.03571,월세,83.4700,2,"1,000",65,2005
왕십리,서울특별시 성동구 행당동,19-79,삼인베스트빌,37.55783,127.03571,월세,52.2100,1,0,31,2003
신림,서울특별시 관악구 신림동,1423-22,K-VIEWTOWERⅢ,37.486897,126.928177,월세,17.3900,5,"1,000",105,2024
신림,서울특별시 관악구 신림동,510-20,T&K신림Ⅲ,37.486897,126.928177,월세,54.2900,5,"7,486",10,2023
신림,서울특별시 관악구 신림동,530-2,메리트엠타워,37.486897,126.928177,월세,12.6000,8,"10,000",25,2019
신림,서울특별시 관악구 신림동,1432-151,원오피스텔(1432-151),37.486897,126.928177,전세,19.9900,5,"9,500",0,2002
신림,서울특별시 관악구 신림동,1708-2,한림102동,37.486897,126.928177,월세,59.1200,5,"21,000",30,2001
신림,서울특별시 관악구 신림동,685-210,중앙타운A동B동,37.486897,126.928177,월세,55.1000,4,"13,000",15,1997
신림,서울특별시 관악구 신림동,412-96,황제빌라F,37.486897,126.928177,전세,35.8800,1,"8,000",0,1990
건대입구,서울특별시 광진구 화양동,121-9,더퍼스트,37.54408,127.06895,전세,22.1800,7,"27,000",0,2022
성수,서울특별시 성동구 성수동2가,700-2,성수빌라(700-2),37.54048,127.05601,전세,42.3000,1,"18,900",0,1996
성수,서울특별시 성동구 성수동2가,700-2,성수빌라(700-2),37.54048,127.05601,전세,42.3000,1,"18,900",0,1996
신설동,서울특별시 동대문구 신설동,6,캐슬루체,37.5760544,127.0246657,전세,34.6700,6,"35,000",0,2023
건대입구,서울특별시 광진구 구의동,45-25,신흥아트빌,37.5444896,127.0874678,월세,64.1500,1,"27,000",20,2002
건대입구,서울특별시 광진구 구의동,231-16,(231-16),37.5444896,127.0874678,전세,29.9200,3,"21,000",0,2014
수유,서울특별시 강북구 수유동,130-48,에코하우스다울18,37.636597,127.0043825,월세,45.7300,4,"4,738",49,2024
수유,서울특별시 강북구 수유동,169-16,옐로우트리(yellowtree),37.636597,127.0043825,전세,45.8300,5,"33,200",0,2022
수유,서울특별시 강북구 수유동,50-56,아림,37.636597,127.0043825,월세,18.4800,5,500,60,2012
수유,서울특별시 강북구 수유동,521-50,삼각산드림빌,37.636597,127.0043825,월세,14.1000,2,500,55,2010
사당,서울특별시 동작구 사당동,303-171,신성빌라,37.48508,126.9704949,월세,61.4100,4,"5,000",93,2007
사당,서울특별시 동작구 사당동,303-171,신성빌라,37.48508,126.9704949,월세,61.4100,4,"5,000",93,2007
사당,서울특별시 동작구 사당동,419-101,메종슈에뜨101,37.48508,126.9704949,월세,28.3500,2,"4,000",45,2016
사당,서울특별시 동작구 사당동,316-253,동현재,37.48508,126.9704949,월세,36.8400,1,"4,000",76,2012
역삼,서울특별시 강남구 역삼동,655-19,행복한빌라,37.49988,127.03856,월세,49.1000,4,"30,000",61,2002
사당,서울특별시 동작구 사당동,192-6,리츠빌,37.48508,126.9704949,전세,59.5300,4,"35,000",0,2008
사당,서울특별시 동작구 사당동,77-50,(77-50),37.48508,126.9704949,월세,35.9700,2,"1,000",55,2001
회기,서울특별시 동대문구 회기동,16-36,(16-36),37.59433,127.05178,월세,12.2850,3,"1,000",52,2013
흑석,서울특별시 동작구 흑석동,186-72,흑석빌리지,37.5064393,126.963687,월세,56.5900,4,"3,000",77,2017
홍대,서울특별시 마포구 서교동,395-182,문리빙,37.5550711,126.9238244,월세,48.5400,3,"6,000",65,2002
상도,서울특별시 동작구 상도동,279-470,안다하우스,37.4988159,126.9441045,전세,45.3400,4,"22,000",0,2015
상도,서울특별시 동작구 상도동,236-9,강남빌(236-9),37.4988159,126.9441045,월세,51.2800,2,"5,000",100,2014
상도,서울특별시 동작구 상도동,256-6,휴먼넥스빌(256-6),37.4988159,126.9441045,전세,37.9400,3,"23,500",0,2013
상도,서울특별시 동작구 상도동,256-6,휴먼넥스빌(256-6),37.4988159,126.9441045,전세,37.9400,3,"23,500",0,2013
상도,서울특별시 동작구 상도동,299-17,우현캐슬,37.4988159,126.9441045,전세,33.4800,2,"28,000",0,2013
상도,서울특별시 동작구 상도동,356-230,원형,37.4988159,126.9441045,월세,69.9800,5,"23,000",50,2003
성수,서울특별시 성동구 성수동1가,685-1,(685-1),37.5435,127.03742,전세,28.5000,3,"23,000",0,2003
성수,서울특별시 성동구 성수동1가,685-260,신성연립,37.5435,127.03742,월세,81.2200,2,"20,000",92,1978
성수,서울특별시 성동구 성수동1가,13-101,(13-101),37.5435,127.03742,전세,22.1000,5,"16,500",0,2012
성수,서울특별시 성동구 성수동1가,13-101,(13-101),37.5435,127.03742,전세,22.1000,5,"16,500",0,2012
안암,서울특별시 성북구 안암동5가,12-4,하우재,37.5887938,127.0300906,월세,25.2400,2,"3,000",130,2022
노원,서울특별시 노원구 월계동,292-62,태광빌라,37.6298479,127.0541062,전세,49.0800,2,"20,000",0,1989
노원,서울특별시 노원구 공릉동,107-121,묵당,37.6302152,127.0872902,월세,84.7000,2,"1,000",45,2009
노원,서울특별시 노원구 공릉동,609-55,(609-55),37.6302152,127.0872902,월세,21.0900,2,"1,000",62,2012
노원,서울특별시 노원구 공릉동,395-4,에덴빌라,37.6302152,127.0872902,월세,27.0900,5,"2,000",60,2012
수유,서울특별시 강북구 수유동,468-235,샤이어빌,37.636597,127.0043825,전세,42.0000,2,"22,680",0,2020
수유,서울특별시 강북구 수유동,468-235,샤이어빌,37.636597,127.0043825,전세,42.0000,2,"22,680",0,2020
수유,서울특별시 강북구 수유동,508-103,오크빌리지,37.636597,127.0043825,전세,56.7100,2,"22,700",0,2016
수유,서울특별시 강북구 수유동,472-134,한솔에코빌B동,37.636597,127.0043825,전세,29.7900,2,"15,000",0,2015
수유,서울특별시 강북구 수유동,472-197,거유주택,37.636597,127.0043825,월세,43.7800,2,"3,000",60,1995
수유,서울특별시 강북구 수유동,125-7,해민하이츠빌라(가동),37.636597,127.0043825,월세,34.7000,4,"9,000",23,1994
역삼,서울특별시 강남구 역삼동,661-5,학수빌,37.49988,127.03856,월세,28.0400,3,"13,900",30,2011
합정,서울특별시 마포구 합정동,358-26,신화그린빌라1,37.5477846,126.9095636,전세,48.0500,2,"28,000",0,1993
노원,서울특별시 노원구 상계동,77-2,제일빌라,37.66727,127.07242,월세,49.0700,2,"2,000",28,1992
노원,서울특별시 노원구 상계동,136-6,그린씨티빌,37.66727,127.07242,월세,33.5200,4,"16,500",15,2009
노원,서울특별시 노원구 상계동,404-8,용진쉐르빌,37.66727,127.07242,월세,36.3400,4,"3,000",80,2010
노원,서울특별시 노원구 상계동,1019-69,호연빌리지,37.66727,127.07242,월세,29.9800,5,"3,000",34,2010
노원,서울특별시 노원구 상계동,367-11,카사밀라,37.66727,127.07242,월세,14.2300,3,"1,000",52,2013
역삼,서울특별시 강남구 역삼동,794-34,(794-34),37.49988,127.03856,월세,31.8900,4,"18,700",8,2003
역삼,서울특별시 강남구 역삼동,747-12,현대하이츠(747-12),37.49988,127.03856,월세,52.0800,3,"20,000",100,1988
역삼,서울특별시 강남구 역삼동,745-36,역삼빌라A(745-36),37.49988,127.03856,월세,34.9500,-1,"8,000",50,1988
역삼,서울특별시 강남구 역삼동,725-68,제이하우스,37.49988,127.03856,월세,26.6600,2,"15,000",19,2000
역삼,서울특별시 강남구 역삼동,660-6,금정빌라,37.49988,127.03856,전세,59.9300,3,"27,000",0,2001
상도,서울특별시 동작구 상도동,214-92,(214-92),37.4988159,126.9441045,월세,70.1100,-1,"3,000",100,1996
상도,서울특별시 동작구 상도동,285-9,성종,37.4988159,126.9441045,전세,68.0400,3,"30,000",0,2010
상도,서울특별시 동작구 상도동,17-56,위너스힐,37.4988159,126.9441045,월세,12.6300,2,"2,000",43,2011
상도,서울특별시 동작구 상도동,214-350,쉐어하우스,37.4988159,126.9441045,월세,12.9600,3,"8,400",5,2012
상도,서울특별시 동작구 상도동,378-2,심쿵,37.4988159,126.9441045,월세,31.1400,5,576,21,2018
상도,서울특별시 동작구 상도동,378-2,심쿵,37.4988159,126.9441045,월세,31.1400,5,"1,440",19,2018
상도,서울특별시 동작구 상도동,378-2,심쿵,37.4988159,126.9441045,월세,42.9100,3,"2,025",26,2018
사당,서울특별시 동작구 사당동,178-5,성락힐타운,37.48508,126.9704949,전세,42.5700,1,"17,000",0,1986
사당,서울특별시 동작구 사당동,180-85,선영가동,37.48508,126.9704949,전세,40.4700,-1,"13,000",0,1988
사당,서울특별시 동작구 사당동,437-44,더하우스9차,37.48508,126.9704949,전세,62.1900,3,"43,000",0,2008
사당,서울특별시 동작구 사당동,446-38,(446-38),37.48508,126.9704949,전세,22.1500,2,"15,000",0,2012
홍대,서울특별시 마포구 서교동,381-38,(381-38),37.5550711,126.9238244,월세,29.2300,3,"15,000",47,2019
홍대,서울특별시 마포구 서교동,380-8,사이언스밸리,37.5550711,126.9238244,월세,45.9900,4,"27,000",5,2012
홍대,서울특별시 마포구 서교동,451-14,진흥푸르지오(451-14),37.5550711,126.9238244,월세,84.3000,4,"1,000",100,2008
홍대,서울특별시 마포구 서교동,333-44,WhiteVille,37.5550711,126.9238244,월세,20.6800,2,"2,000",64,2002
홍대,서울특별시 마포구 동교동,200-19,오비브하우스,37.5571419,126.9261901,월세,46.8000,4,"5,500",70,2002
신림,서울특별시 관악구 신림동,409-291,동방주택8차1동,37.486897,126.928177,월세,36.8300,-1,"7,300",15,1990
신림,서울특별시 관악구 신림동,598-83,대흥빌라,37.486897,126.928177,월세,41.6400,1,"11,400",20,1996
신림,서울특별시 관악구 신림동,409-308,하니빌,37.486897,126.928177,월세,44.4300,4,"1,000",60,2002
신림,서울특별시 관악구 신림동,464-13,우현빌,37.486897,126.928177,전세,49.9600,3,"29,000",0,2014
건대입구,서울특별시 광진구 화양동,46-16,샤인빌,37.54408,127.06895,월세,20.3200,3,"7,000",50,2008
공덕,서울특별시 마포구 공덕동,242-58,신흥연립가동,37.549927,126.9592897,전세,65.4900,2,"30,450",0,1977
건대입구,서울특별시 광진구 자양동,16-39,(16-39),37.5316905,127.0749477,전세,21.0300,6,"30,000",0,2026
건대입구,서울특별시 광진구 자양동,800-9,그린빌,37.5316905,127.0749477,전세,52.1100,2,"31,500",0,2007
건대입구,서울특별시 광진구 자양동,13-50,(13-50),37.5316905,127.0749477,월세,46.6200,4,"3,000",140,2007
건대입구,서울특별시 광진구 구의동,251-26,광진팰리스,37.5444896,127.0874678,월세,15.1900,9,60,31,2019
건대입구,서울특별시 광진구 구의동,242-120,(242-120),37.5444896,127.0874678,월세,17.4400,2,"2,000",48,2013
왕십리,서울특별시 성동구 행당동,1-55,(1-55),37.55783,127.03571,월세,40.2500,3,"1,000",60,2003
왕십리,서울특별시 성동구 행당동,304-21,행당리치빌,37.55783,127.03571,월세,16.1700,4,"2,000",65,2015
왕십리,서울특별시 성동구 행당동,302-22,아트빌라,37.55783,127.03571,전세,29.6100,3,"21,500",0,2015
왕십리,서울특별시 성동구 행당동,292-5,리앤리빌행당,37.55783,127.03571,전세,28.6900,4,"34,000",0,2023
사당,서울특별시 동작구 사당동,220-26,다다미디어(220-26),37.48508,126.9704949,월세,38.3000,3,"6,000",75,2002
사당,서울특별시 동작구 사당동,62-3,(62-3),37.48508,126.9704949,월세,50.6600,3,0,50,2006
사당,서울특별시 동작구 사당동,183-39,가온빌,37.48508,126.9704949,전세,29.8400,2,"26,250",0,2019
사당,서울특별시 동작구 사당동,183-39,가온빌,37.48508,126.9704949,전세,29.8400,2,"26,250",0,2019
홍대,서울특별시 마포구 서교동,342-12,오즈빌딩,37.5550711,126.9238244,월세,37.1700,5,"2,000",110,1996
역삼,서울특별시 강남구 역삼동,796,(796-0),37.49988,127.03856,전세,27.0000,3,"13,900",0,2001
수유,서울특별시 강북구 수유동,169-4,행루즈,37.636597,127.0043825,월세,25.6300,2,"10,500",29,2012
수유,서울특별시 강북구 수유동,335-13,현대베스트빌(가동),37.636597,127.0043825,월세,41.3000,5,"2,000",60,2008
건대입구,서울특별시 광진구 자양동,57-131,팰리스빌자양3,37.5316905,127.0749477,전세,19.5400,2,"18,000",0,2021
건대입구,서울특별시 광진구 자양동,57-131,팰리스빌자양3,37.5316905,127.0749477,전세,19.5400,2,"18,000",0,2021
상도,서울특별시 동작구 상도동,126-5,백촌타운,37.4988159,126.9441045,월세,68.1500,3,"3,000",70,1983
안암,서울특별시 성북구 안암동5가,12-166,(12-166),37.5887938,127.0300906,월세,14.1300,3,"1,000",75,2012
신림,서울특별시 관악구 신림동,1421-31,(1421-31),37.486897,126.928177,전세,15.1800,9,"10,000",0,2015
신림,서울특별시 관악구 신림동,613-13,은연재,37.486897,126.928177,월세,15.5600,7,"1,000",50,2013
신림,서울특별시 관악구 신림동,646-261,신한(646-261),37.486897,126.928177,전세,35.7500,1,"10,000",0,1992
회기,서울특별시 동대문구 회기동,60-89,(60-89),37.59433,127.05178,월세,13.5200,1,"2,000",55,2013
사당,서울특별시 동작구 사당동,278-116,진영파크빌가동,37.48508,126.9704949,전세,53.9800,3,"25,000",0,2004
사당,서울특별시 동작구 사당동,427-17,은탁아트빌,37.48508,126.9704949,월세,52.6500,5,"9,000",64,2006
사당,서울특별시 동작구 사당동,429-6,에벤에셀,37.48508,126.9704949,월세,46.6800,4,"25,000",49,2013
사당,서울특별시 동작구 사당동,217-7,가온누리,37.48508,126.9704949,월세,11.6200,5,"3,000",50,2014
사당,서울특별시 동작구 사당동,91-158,(91-158),37.48508,126.9704949,전세,29.6900,2,"34,000",0,2022
청량리,서울특별시 동대문구 청량리동,61-188,중앙빌라,37.5882073,127.0462518,월세,52.5200,1,"20,000",15,1997
수유,서울특별시 강북구 수유동,709-25,명진주택C,37.636597,127.0043825,전세,50.1500,2,"25,000",0,2022
수유,서울특별시 강북구 수유동,270-19,아산피렌체(270-19),37.636597,127.0043825,월세,28.9800,4,"3,500",110,2019
수유,서울특별시 강북구 수유동,401-30,시즌빌라,37.636597,127.0043825,월세,29.6400,4,"1,000",80,2013
노원,서울특별시 노원구 공릉동,506-29,(506-29),37.6302152,127.0872902,월세,12.0700,2,"2,000",37,2011
안암,서울특별시 성북구 안암동5가,12-166,(12-166),37.5887938,127.0300906,월세,14.1300,4,"1,000",70,2012
안암,서울특별시 성북구 안암동5가,102-67,영산빌딩,37.5887938,127.0300906,월세,16.9200,3,"1,000",60,2013
성수,서울특별시 성동구 성수동2가,299-247,대보빌라(B동),37.54048,127.05601,전세,57.7900,3,"25,400",0,1994
성수,서울특별시 성동구 성수동2가,269-236,정안맨션6차,37.54048,127.05601,전세,54.0000,2,"36,000",0,1985
노원,서울특별시 노원구 월계동,400-1,MAIBAUM,37.6298479,127.0541062,월세,12.0900,2,"1,000",40,2011
노원,서울특별시 노원구 월계동,400-1,MAIBAUM,37.6298479,127.0541062,월세,12.0700,3,"1,000",39,2011
성수,서울특별시 성동구 성수동2가,216-23,강변빌라트,37.54048,127.05601,월세,71.0100,2,"2,000",93,2003
신림,서울특별시 관악구 신림동,120-13,(120-13),37.486897,126.928177,월세,49.2900,-1,800,65,1986
신림,서울특별시 관악구 신림동,1629-96,동산빌라,37.486897,126.928177,전세,31.3200,-1,"8,600",0,1993
신림,서울특별시 관악구 신림동,1457-12,파인빌,37.486897,126.928177,월세,26.2100,3,"21,000",8,2014
신림,서울특별시 관악구 신림동,626-37,초이스빌(626-37),37.486897,126.928177,월세,36.5900,2,"23,000",20,2014
신림,서울특별시 관악구 신림동,1664-25,1664-25,37.486897,126.928177,월세,14.4200,3,"1,000",63,2015
신림,서울특별시 관악구 신림동,1432-151,원오피스텔(1432-151),37.486897,126.928177,월세,29.3400,6,"13,000",15,2002
신림,서울특별시 관악구 신림동,563-20,알펜하우스(563-20),37.486897,126.928177,월세,49.9150,6,"10,000",120,2017
신림,서울특별시 관악구 신림동,1412-3,자이오피스텔,37.486897,126.928177,월세,12.2600,9,"3,000",71,2021
신림,서울특별시 관악구 신림동,1427-15,AugustTower,37.486897,126.928177,월세,13.8300,8,"19,000",5,2021
신림,서울특별시 관악구 신림동,537-32,아리아빌딩,37.486897,126.928177,월세,18.2300,14,"20,700",13,2025
노원,서울특별시 노원구 월계동,911-8,운강빌라,37.6298479,127.0541062,월세,43.0300,3,"1,000",50,1992
건대입구,서울특별시 광진구 구의동,231-60,대명캐슬2차,37.5444896,127.0874678,전세,59.2600,2,"50,000",0,2022
홍대,서울특별시 마포구 서교동,346-27,(346-27),37.5550711,126.9238244,월세,20.1400,2,"1,000",105,2002
건대입구,서울특별시 광진구 구의동,226-2,KS홈타운,37.5444896,127.0874678,월세,46.6600,6,"33,000",10,2016
건대입구,서울특별시 광진구 화양동,121-9,더퍼스트,37.54408,127.06895,월세,12.2000,5,"1,000",71,2022
건대입구,서울특별시 광진구 화양동,35-68,해오름,37.54408,127.06895,월세,14.3000,3,"1,000",31,2012
건대입구,서울특별시 광진구 화양동,16-56,始皇,37.54408,127.06895,월세,17.1600,3,"5,000",40,2011
왕십리,서울특별시 성동구 행당동,19-78,우미아이에스빌,37.55783,127.03571,월세,84.6700,4,"1,000",60,2003
성수,서울특별시 성동구 성수동1가,656-127,(656-127),37.5435,127.03742,전세,49.6700,2,"30,000",0,2008
건대입구,서울특별시 광진구 자양동,227-297,브랙핸즈Ⅴ,37.5316905,127.0749477,전세,23.3700,3,"19,800",0,2018
건대입구,서울특별시 광진구 자양동,677-12,첼시하우스,37.5316905,127.0749477,전세,27.7000,2,"21,670",0,2018
건대입구,서울특별시 광진구 자양동,589-7,한양팰리스(589-7),37.5316905,127.0749477,전세,27.0800,6,"32,000",0,2017
건대입구,서울특별시 광진구 자양동,203-23,뚝섬리버빌2차(B동),37.5316905,127.0749477,월세,40.5000,3,"30,000",27,2016
건대입구,서울특별시 광진구 자양동,218-38,네모하우스(218-38),37.5316905,127.0749477,전세,41.3100,4,"31,000",0,2014
건대입구,서울특별시 광진구 자양동,605-23,605-23,37.5316905,127.0749477,전세,17.7100,5,"12,000",0,2014
건대입구,서울특별시 광진구 자양동,9-2,로데빌,37.5316905,127.0749477,월세,18.8700,2,"1,000",93,2012
건대입구,서울특별시 광진구 자양동,632-29,신성쉐르빌,37.5316905,127.0749477,전세,55.4000,2,"37,000",0,2007
건대입구,서울특별시 광진구 자양동,6-6,(6-6),37.5316905,127.0749477,월세,19.5000,4,"1,000",55,2003
건대입구,서울특별시 광진구 자양동,646-12,마이빌6-BEST,37.5316905,127.0749477,월세,41.7600,3,"3,000",74,2003
역삼,서울특별시 강남구 역삼동,781-18,하우징허브,37.49988,127.03856,전세,27.7400,3,"37,485",0,2018
역삼,서울특별시 강남구 역삼동,781-18,하우징허브,37.49988,127.03856,전세,27.7400,3,"37,300",0,2018
역삼,서울특별시 강남구 역삼동,774-10,리치웰,37.49988,127.03856,월세,25.4700,2,"27,000",30,2017
역삼,서울특별시 강남구 역삼동,784-13,동우빌딩,37.49988,127.03856,월세,12.7200,4,"1,000",69,2012
역삼,서울특별시 강남구 역삼동,657-4,레스빌,37.49988,127.03856,전세,24.7200,3,"20,000",0,2001
길음,서울특별시 성북구 길음동,1236,리츠팰리스,37.6085308,127.0201946,월세,38.1100,4,"1,000",90,2012
신촌,서울특별시 서대문구 창천동,4-114,(4-114),37.5587663,126.9342407,월세,12.0400,2,500,62,2011
합정,서울특별시 마포구 합정동,376-22,한빌리지,37.5477846,126.9095636,월세,32.8000,-1,"3,500",80,1997
노원,서울특별시 노원구 상계동,349-15,(349-15),37.66727,127.07242,월세,16.8200,5,500,45,2014
노원,서울특별시 노원구 상계동,1087-26,부림빌라A,37.66727,127.07242,월세,63.4400,-1,"10,000",15,1997
노원,서울특별시 노원구 상계동,169-412,진석빌라,37.66727,127.07242,월세,42.6800,-1,"1,000",41,1992
노원,서울특별시 노원구 상계동,135-103,신한신빌라5동,37.66727,127.07242,월세,35.5000,4,"10,000",30,1991
합정,서울특별시 마포구 합정동,376-24,두산빌라,37.5477846,126.9095636,전세,30.5200,2,"20,000",0,1990
합정,서울특별시 마포구 합정동,446-1,강변르네상스나동,37.5477846,126.9095636,전세,29.9400,4,"22,000",0,2010
상도,서울특별시 동작구 상도동,22-43,스카이빌,37.4988159,126.9441045,월세,56.7000,3,"30,000",6,2002
상도,서울특별시 동작구 상도동,55-102,(55-102),37.4988159,126.9441045,전세,36.6800,2,"16,100",0,1995
상도,서울특별시 동작구 상도동,55-102,(55-102),37.4988159,126.9441045,전세,36.6800,2,"16,100",0,1995
상도,서울특별시 동작구 상도동,208-37,우리주택,37.4988159,126.9441045,전세,74.5100,4,"34,000",0,2003
상도,서울특별시 동작구 상도동,244-164,신안하이츠빌라,37.4988159,126.9441045,전세,40.2100,2,"21,000",0,1994
상도,서울특별시 동작구 상도동,290-57,장승시티빌,37.4988159,126.9441045,월세,80.5200,3,"34,000",5,2001
상도,서울특별시 동작구 상도동,242-92,해피하우스(242-92),37.4988159,126.9441045,월세,14.2300,3,"3,000",48,2013
상도,서울특별시 동작구 상도동,214-54,더포레스트2차,37.4988159,126.9441045,전세,43.4900,2,"25,000",0,2016
상도,서울특별시 동작구 상도동,279-397,강호빌리지,37.4988159,126.9441045,월세,42.9400,4,"24,000",10,2017
상도,서울특별시 동작구 상도동,183-28,그린시티,37.4988159,126.9441045,전세,11.3100,8,"12,140",0,2018
상도,서울특별시 동작구 상도동,201-133,카렌시아A동,37.4988159,126.9441045,전세,34.7400,1,"27,300",0,2022
합정,서울특별시 마포구 합정동,437-30,샤인빌,37.5477846,126.9095636,월세,19.2000,5,"2,000",65,2011
수유,서울특별시 강북구 수유동,468-282,삼성그린타운(468-282),37.636597,127.0043825,월세,35.1000,2,"2,000",70,1995
건대입구,서울특별시 광진구 구의동,70-5,동서화운트빌(70-5),37.5444896,127.0874678,전세,45.9300,4,"37,000",0,2016
수유,서울특별시 강북구 수유동,708-1,광명빌라(708-1),37.636597,127.0043825,월세,31.0200,-1,"1,000",50,1994
수유,서울특별시 강북구 수유동,558-56,진주빌라(C),37.636597,127.0043825,월세,42.1200,3,"10,400",10,1992
수유,서울특별시 강북구 수유동,223-18,레전드빌(223-18),37.636597,127.0043825,전세,55.9400,3,"26,000",0,2003
상도,서울특별시 동작구 상도동,201-2,상도로얄맨션,37.4988159,126.9441045,월세,33.5100,1,"15,300",12,2003
상도,서울특별시 동작구 상도동,244-351,인성주택가동,37.4988159,126.9441045,전세,33.0500,1,"13,500",0,1986
상도,서울특별시 동작구 상도동,258,신양빌라,37.4988159,126.9441045,전세,56.8800,1,"30,000",0,1989
상도,서울특별시 동작구 상도동,469-4,(469-4),37.4988159,126.9441045,전세,20.6100,2,"10,500",0,2003
성수,서울특별시 성동구 성수동1가,35-2,서울숲(35-2),37.5435,127.03742,월세,79.3200,3,"3,400",88,2007
상도,서울특별시 동작구 상도동,469-4,(469-4),37.4988159,126.9441045,전세,20.6100,2,"10,500",0,2003
상도,서울특별시 동작구 상도동,469-4,(469-4),37.4988159,126.9441045,전세,20.6100,2,"10,500",0,2003
상도,서울특별시 동작구 상도동,277-1,우현파크빌,37.4988159,126.9441045,전세,37.7400,3,"23,601",0,2014
상도,서울특별시 동작구 상도동,210-252,대일빌라(210-252외),37.4988159,126.9441045,월세,41.5700,3,"24,000",30,2015
역삼,서울특별시 강남구 역삼동,745-24,마이플레이스,37.49988,127.03856,전세,27.7800,2,"33,000",0,2018
역삼,서울특별시 강남구 역삼동,780-35,쉐누빌,37.49988,127.03856,월세,59.7100,3,"55,000",7,2018
노원,서울특별시 노원구 공릉동,208-26,현대가든빌라가동,37.6302152,127.0872902,전세,85.5300,3,"20,000",0,1986
역삼,서울특별시 강남구 역삼동,656-5,역삼백년빌(656-5),37.49988,127.03856,월세,27.0400,4,200,90,2011
역삼,서울특별시 강남구 역삼동,729-29,(729-29),37.49988,127.03856,월세,34.3200,3,140,140,2002
상도,서울특별시 동작구 상도동,54-26,브이업빌딩,37.4988159,126.9441045,월세,14.0300,4,"1,000",67,2017
노원,서울특별시 노원구 월계동,376-78,임오하이츠빌라A동,37.6298479,127.0541062,월세,43.2600,3,"3,000",80,1993
신촌,서울특별시 서대문구 창천동,383,(383-0),37.5587663,126.9342407,월세,23.5900,2,"1,000",61,2002
역삼,서울특별시 강남구 역삼동,662-3,역삼빌라트(662-3),37.49988,127.03856,월세,29.8900,4,120,120,2002
안암,서울특별시 성북구 안암동5가,15-55,큰소나무,37.5887938,127.0300906,월세,12.7200,5,"2,000",70,2012
건대입구,서울특별시 광진구 자양동,632-32,자양바로지음,37.5316905,127.0749477,전세,20.9000,4,"28,000",0,2026
건대입구,서울특별시 광진구 자양동,632-32,자양바로지음,37.5316905,127.0749477,전세,24.9900,3,"30,000",0,2026
건대입구,서울특별시 광진구 자양동,227-112,동화홈타운(227-112),37.5316905,127.0749477,전세,43.1600,7,"44,000",0,2018
건대입구,서울특별시 광진구 자양동,229-1,이수섬,37.5316905,127.0749477,전세,40.3700,4,"33,000",0,2016
건대입구,서울특별시 광진구 자양동,775-7,낙원빌리지,37.5316905,127.0749477,전세,56.4800,5,"25,000",0,2010
성수,서울특별시 성동구 성수동2가,289-162,대명아트빌,37.54048,127.05601,전세,27.3100,2,"25,780",0,2020
성수,서울특별시 성동구 성수동2가,321-45,(321-45),37.54048,127.05601,월세,15.1800,4,"12,000",4,2012
성수,서울특별시 성동구 성수동1가,656-572,성수리치빌A동,37.5435,127.03742,월세,16.9000,4,"4,000",55,2016
사당,서울특별시 동작구 사당동,1047-9,봄빛하우스,37.48508,126.9704949,월세,29.3200,3,"13,000",6,2013
사당,서울특별시 동작구 사당동,1047-9,봄빛하우스,37.48508,126.9704949,월세,29.3200,3,"13,000",6,2013
사당,서울특별시 동작구 사당동,1039-18,신영움트빌,37.48508,126.9704949,월세,42.9200,2,"2,000",84,2002
성수,서울특별시 성동구 성수동1가,656-399,프라임27A,37.5435,127.03742,전세,29.9200,5,"23,000",0,2015
사당,서울특별시 동작구 사당동,1038-37,경운빌라,37.48508,126.9704949,월세,71.1300,2,"14,000",99,1986
신림,서울특별시 관악구 신림동,102-24,(102-24),37.486897,126.928177,전세,57.5500,1,"18,000",0,2002
신림,서울특별시 관악구 신림동,598-44,운서빌라트4,37.486897,126.928177,월세,60.1400,2,"18,000",20,2001
신림,서울특별시 관악구 신림동,610-292,청림주택,37.486897,126.928177,월세,73.9900,4,"22,000",20,1997
신림,서울특별시 관악구 신림동,704-44,동현아트빌(704-44),37.486897,126.928177,전세,24.6100,5,"12,000",0,2012
신림,서울특별시 관악구 신림동,244-23,성산원룸,37.486897,126.928177,월세,12.9200,3,300,48,2012
